"customer_id","total_revenue","order_count","spend_tier"
16838,"588.85",2,"mid"
16723,"589.15",2,"mid"
18123,"589.44",2,"mid"
14882,"589.70",2,"mid"
13270,"590.00",1,"mid"
13452,"590.00",2,"mid"
13276,"590.93",2,"mid"
14692,"591.55",4,"mid"
16203,"592.90",4,"mid"
18232,"592.97",4,"mid"
16535,"593.75",1,"mid"
12917,"594.00",1,"mid"
15442,"594.00",1,"mid"
16325,"594.24",3,"mid"
14284,"595.25",2,"mid"
17658,"595.42",2,"mid"
18246,"596.10",2,"mid"
15381,"596.85",2,"mid"
14645,"597.09",2,"mid"
16788,"597.48",2,"mid"
17864,"597.50",3,"mid"
14108,"597.91",2,"mid"
16298,"598.20",3,"mid"
13959,"598.20",3,"mid"
13311,"598.57",2,"mid"
15720,"598.73",1,"mid"
14467,"598.76",4,"mid"
17420,"598.83",3,"mid"
14965,"599.00",2,"mid"
12521,"599.68",1,"mid"
12872,"599.97",2,"mid"
13243,"600.07",1,"mid"
18211,"600.07",5,"mid"
12420,"600.39",1,"mid"
16654,"601.27",4,"mid"
14609,"601.56",4,"mid"
12654,"601.98",5,"mid"
17890,"602.09",2,"mid"
15366,"602.51",2,"mid"
17259,"603.37",2,"mid"
12707,"603.42",1,"mid"
12556,"603.71",2,"mid"
16732,"603.75",1,"mid"
12944,"604.51",2,"mid"
17664,"604.64",2,"mid"
14675,"604.75",1,"mid"
14323,"605.06",2,"mid"
13558,"605.06",4,"mid"
13233,"605.12",2,"mid"
17507,"605.58",2,"mid"
13888,"605.63",2,"mid"
14133,"605.64",3,"mid"
17849,"605.80",4,"mid"
14710,"606.13",4,"mid"
17119,"606.91",2,"mid"
15573,"607.45",2,"mid"
12933,"607.53",3,"mid"
13933,"608.79",2,"mid"
14636,"609.85",2,"mid"
13357,"609.95",1,"mid"
15795,"610.01",1,"mid"
12673,"610.52",2,"mid"
13731,"610.59",2,"mid"
16763,"611.85",1,"mid"
16109,"611.88",2,"mid"
15645,"612.01",1,"mid"
15232,"612.06",2,"mid"
18149,"612.08",3,"mid"
12513,"612.29",1,"mid"
16116,"612.78",1,"mid"
16566,"614.66",5,"mid"
15275,"615.14",1,"mid"
16005,"615.39",4,"mid"
14905,"616.15",2,"mid"
16311,"616.26",2,"mid"
16442,"616.79",3,"mid"
14377,"617.05",2,"mid"
14593,"617.99",3,"mid"
13301,"618.09",4,"mid"
16134,"618.09",2,"mid"
12596,"618.27",2,"mid"
13145,"618.52",4,"mid"
16613,"618.59",1,"mid"
13493,"618.63",2,"mid"
14529,"620.04",3,"mid"
12667,"620.13",1,"mid"
16141,"620.40",1,"mid"
13402,"621.23",2,"mid"
14152,"621.29",2,"mid"
17640,"621.66",1,"mid"
16915,"621.68",6,"mid"
18217,"621.75",2,"mid"
15768,"621.83",3,"mid"
17460,"622.43",6,"mid"
15182,"622.85",2,"mid"
17499,"622.88",1,"mid"
15258,"623.16",2,"mid"
13368,"623.40",2,"mid"
15147,"623.50",1,"mid"
12649,"623.51",3,"mid"
16718,"623.75",1,"mid"
16750,"623.93",5,"mid"
14382,"626.07",1,"mid"
13914,"626.45",2,"mid"
14036,"626.65",1,"mid"
15402,"626.77",2,"mid"
13546,"626.99",3,"mid"
15028,"627.13",4,"mid"
16022,"628.28",1,"mid"
14687,"628.38",1,"mid"
13525,"628.78",2,"mid"
13046,"629.31",2,"mid"
17990,"630.84",3,"mid"
13539,"631.34",3,"mid"
15244,"631.57",2,"mid"
14021,"631.90",3,"mid"
13822,"632.00",2,"mid"
18183,"632.07",2,"mid"
16306,"632.27",6,"mid"
14220,"632.40",2,"mid"
13892,"632.97",4,"mid"
17985,"634.95",1,"mid"
16139,"635.41",3,"mid"
14000,"635.66",1,"mid"
15773,"635.68",1,"mid"
15829,"636.14",2,"mid"
14481,"636.51",2,"mid"
14128,"637.50",2,"mid"
14664,"637.89",2,"mid"
14754,"638.05",2,"mid"
18160,"638.06",2,"mid"
17515,"639.02",4,"mid"
15919,"639.89",2,"mid"
14301,"640.14",1,"mid"
12631,"640.50",1,"mid"
13318,"640.76",3,"mid"
13417,"640.83",2,"mid"
12624,"641.13",2,"mid"
12365,"641.38",2,"mid"
15297,"641.94",3,"mid"
17046,"642.02",1,"mid"
15384,"642.41",2,"mid"
13034,"642.77",2,"mid"
14020,"642.80",2,"mid"
16431,"642.81",3,"mid"
17312,"644.30",3,"mid"
12719,"644.95",2,"mid"
14855,"645.65",2,"mid"
17545,"645.96",3,"mid"
15651,"646.30",3,"mid"
12589,"646.68",2,"mid"
17373,"646.92",4,"mid"
16969,"650.41",3,"mid"
15571,"650.43",4,"mid"
16469,"650.43",4,"mid"
16734,"650.51",3,"mid"
14034,"651.82",3,"mid"
17523,"652.74",4,"mid"
14548,"652.80",2,"mid"
14044,"652.82",4,"mid"
15205,"653.24",2,"mid"
13496,"653.33",2,"mid"
18151,"653.35",2,"mid"
17398,"653.38",3,"mid"
14651,"654.60",2,"mid"
16444,"654.67",4,"mid"
14894,"655.75",1,"mid"
16127,"656.25",1,"mid"
16708,"656.63",1,"mid"
13049,"656.68",2,"mid"
16157,"656.69",3,"mid"
15677,"657.23",1,"mid"
17459,"657.30",2,"mid"
15648,"657.35",2,"mid"
12577,"657.80",3,"mid"
14818,"657.80",3,"mid"
16696,"657.90",4,"mid"
17779,"658.57",3,"mid"
14150,"658.64",2,"mid"
16357,"658.88",3,"mid"
13759,"659.41",2,"mid"
13518,"659.44",1,"mid"
15492,"659.46",2,"mid"
14603,"660.00",1,"mid"
13028,"661.32",2,"mid"
16774,"661.52",4,"mid"
18218,"662.08",2,"mid"
16014,"662.38",3,"mid"
14451,"662.59",2,"mid"
16573,"663.61",2,"mid"
13240,"663.65",4,"mid"
14720,"663.81",3,"mid"
15643,"664.00",3,"mid"
16208,"664.26",2,"mid"
13963,"664.54",4,"mid"
16056,"664.85",1,"mid"
17105,"665.78",2,"mid"
17777,"665.86",3,"mid"
15969,"666.10",3,"mid"
16268,"667.65",2,"mid"
18022,"668.11",1,"mid"
15031,"668.14",4,"mid"
16383,"668.36",2,"mid"
13741,"668.43",3,"mid"
14342,"668.56",4,"mid"
12418,"668.58",1,"mid"
17299,"669.11",4,"mid"
12638,"671.69",1,"mid"
17883,"671.77",4,"mid"
14628,"671.96",2,"mid"
18121,"673.10",2,"mid"
14504,"673.26",4,"mid"
13951,"674.45",3,"mid"
17749,"674.52",2,"mid"
13464,"674.68",1,"mid"
13355,"674.70",1,"mid"
16418,"675.27",3,"mid"
13325,"675.30",1,"mid"
17462,"675.69",2,"mid"
15626,"675.80",2,"mid"
16377,"676.20",1,"mid"
13040,"676.99",2,"mid"
13388,"677.10",2,"mid"
13607,"678.01",1,"mid"
13925,"678.25",4,"mid"
17994,"678.49",4,"mid"
14788,"679.44",2,"mid"
13430,"679.45",2,"mid"
15322,"679.68",1,"mid"
16872,"680.02",3,"mid"
13524,"680.18",5,"mid"
12478,"680.99",1,"mid"
18135,"681.91",5,"mid"
13548,"682.41",2,"mid"
15582,"682.91",3,"mid"
12838,"683.13",2,"mid"
14222,"683.17",1,"mid"
17874,"683.46",6,"mid"
12942,"683.90",3,"mid"
15669,"684.34",4,"mid"
16495,"684.41",3,"mid"
16122,"684.42",4,"mid"
12658,"686.05",1,"mid"
16642,"688.33",2,"mid"
13799,"688.86",2,"mid"
17502,"689.10",4,"mid"
18196,"689.13",2,"mid"
15181,"689.48",3,"mid"
13023,"689.90",2,"mid"
18085,"689.95",2,"mid"
16212,"690.34",2,"mid"
13838,"691.73",4,"mid"
17733,"692.19",2,"mid"
17198,"692.22",3,"mid"
14111,"692.85",4,"mid"
13601,"693.32",2,"mid"
12410,"693.33",2,"mid"
14643,"693.81",2,"mid"
12925,"694.05",2,"mid"
15304,"694.40",8,"mid"
14959,"695.42",4,"mid"
14009,"695.61",2,"mid"
17397,"696.41",2,"mid"
15700,"696.68",2,"mid"
13596,"697.04",2,"mid"
14829,"697.55",4,"mid"
15053,"697.79",3,"mid"
17796,"697.90",4,"mid"
17423,"698.41",2,"mid"
13258,"698.58",3,"mid"
15800,"699.08",2,"mid"
17734,"700.63",3,"mid"
13238,"700.73",4,"mid"
17321,"700.86",2,"mid"
14356,"701.23",2,"mid"
14198,"701.40",4,"mid"
16997,"702.00",3,"mid"
15574,"702.25",4,"mid"
15103,"703.36",2,"mid"
18082,"703.37",1,"mid"
12883,"703.47",4,"mid"
12612,"704.04",1,"mid"
17934,"704.25",2,"mid"
16882,"705.12",3,"mid"
16015,"705.39",3,"mid"
15038,"705.49",6,"mid"
14126,"706.13",3,"mid"
14880,"706.19",3,"mid"
16309,"706.57",2,"mid"
16364,"707.04",2,"mid"
12453,"707.09",1,"mid"
16449,"707.69",2,"mid"
15951,"708.22",2,"mid"
16136,"709.38",3,"mid"
14127,"709.71",3,"mid"
14867,"710.28",3,"mid"
17472,"710.29",3,"mid"
13249,"711.41",3,"mid"
17179,"711.79",3,"mid"
13705,"711.86",3,"mid"
15855,"712.24",5,"mid"
17642,"712.29",2,"mid"
13587,"712.40",1,"mid"
13416,"712.50",2,"mid"
17761,"712.78",1,"mid"
13147,"712.80",4,"mid"
13169,"712.88",2,"mid"
12616,"713.30",2,"mid"
15757,"714.42",2,"mid"
15330,"714.96",2,"mid"
17029,"716.00",2,"mid"
15400,"716.20",5,"mid"
12535,"716.35",2,"mid"
15274,"716.57",2,"mid"
17884,"717.45",4,"mid"
14725,"718.08",1,"mid"
14179,"719.78",2,"mid"
16023,"719.81",3,"mid"
18062,"720.52",3,"mid"
15272,"721.94",2,"mid"
17521,"723.21",3,"mid"
12475,"723.38",1,"mid"
15636,"724.76",2,"mid"
12723,"725.07",5,"mid"
15584,"725.11",4,"mid"
16140,"725.18",2,"mid"
14055,"725.64",1,"mid"
14869,"725.70",2,"mid"
17888,"726.05",8,"mid"
17666,"728.16",2,"mid"
13077,"729.27",4,"mid"
12468,"729.54",2,"mid"
18035,"730.40",3,"mid"
14778,"730.86",2,"mid"
16491,"731.50",1,"mid"
13736,"731.90",2,"mid"
16099,"731.90",3,"mid"
13575,"732.07",5,"mid"
17812,"732.16",4,"mid"
16146,"734.13",3,"mid"
16362,"734.77",5,"mid"
18156,"734.94",2,"mid"
15215,"734.94",3,"mid"
15045,"735.66",2,"mid"
12976,"738.60",1,"mid"
14756,"738.96",1,"mid"
12603,"739.20",1,"mid"
15252,"740.78",2,"mid"
17974,"740.79",3,"mid"
17692,"740.94",4,"mid"
13900,"740.95",3,"mid"
13753,"741.26",1,"mid"
12465,"742.19",2,"mid"
12374,"742.93",1,"mid"
16730,"743.11",3,"mid"
13354,"743.53",1,"mid"
13236,"744.85",2,"mid"
14790,"745.06",4,"mid"
13950,"745.06",4,"mid"
17034,"745.52",3,"mid"
14050,"746.36",2,"mid"
16261,"746.83",4,"mid"
14201,"747.44",7,"mid"
13623,"747.78",5,"mid"
16859,"747.81",2,"mid"
15656,"748.50",4,"mid"
15074,"748.87",1,"mid"
14923,"749.10",1,"mid"
17146,"749.78",3,"mid"
12908,"750.00",2,"mid"
16256,"752.43",1,"mid"
13730,"752.60",2,"mid"
18104,"754.64",1,"mid"
13370,"754.87",1,"mid"
15223,"755.75",2,"mid"
17461,"757.46",3,"mid"
17979,"757.71",4,"mid"
12413,"758.10",3,"mid"
15568,"758.29",3,"mid"
16036,"758.92",2,"mid"
17425,"759.17",2,"mid"
16205,"761.38",4,"mid"
14883,"761.59",6,"mid"
15599,"761.74",2,"mid"
16470,"762.39",4,"mid"
17466,"763.28",2,"mid"
17268,"763.64",4,"mid"
14885,"765.32",1,"mid"
17695,"765.34",2,"mid"
14672,"765.55",2,"mid"
14550,"765.62",2,"mid"
17516,"768.08",5,"mid"
13356,"768.24",1,"mid"
16480,"769.29",1,"mid"
14412,"770.03",2,"mid"
16770,"770.10",5,"mid"
14662,"771.17",4,"mid"
17409,"771.85",2,"mid"
12965,"771.91",1,"mid"
15075,"773.03",1,"mid"
16043,"773.99",4,"mid"
15414,"774.90",3,"mid"
16825,"775.18",2,"mid"
14234,"775.46",4,"mid"
13341,"775.85",1,"mid"
13314,"775.94",3,"mid"
15618,"776.85",4,"mid"
15353,"777.02",2,"mid"
12425,"777.20",1,"mid"
13563,"777.53",2,"mid"
16505,"777.60",1,"mid"
17414,"778.00",2,"mid"
14815,"778.50",2,"mid"
13375,"778.65",1,"mid"
17411,"778.94",3,"mid"
12735,"779.57",2,"mid"
18228,"779.90",2,"mid"
17797,"780.43",3,"mid"
15239,"780.59",2,"mid"
16725,"781.02",7,"mid"
13583,"781.03",1,"mid"
15679,"781.28",4,"mid"
17341,"781.36",3,"mid"
17006,"781.78",4,"mid"
16054,"783.90",1,"mid"
17387,"784.11",2,"mid"
18136,"784.33",3,"mid"
15743,"784.46",4,"mid"
15806,"784.58",3,"mid"
12628,"786.46",3,"mid"
13109,"786.54",2,"mid"
16546,"787.15",2,"mid"
13884,"787.60",5,"mid"
13323,"787.85",5,"mid"
13212,"788.08",3,"mid"
14557,"788.38",1,"mid"
13329,"789.00",2,"mid"
16759,"789.79",3,"mid"
13016,"789.89",3,"mid"
14976,"790.86",7,"mid"
13167,"791.33",4,"mid"
15990,"792.11",2,"mid"
13336,"795.12",1,"mid"
17180,"796.03",4,"mid"
12701,"797.71",2,"mid"
13389,"797.96",3,"mid"
16438,"798.35",5,"mid"
17703,"798.74",3,"mid"
13030,"799.48",2,"mid"
13720,"799.90",4,"mid"
17905,"800.24",4,"mid"
15561,"800.59",4,"mid"
16806,"801.49",4,"mid"
18265,"801.51",2,"mid"
15831,"801.76",3,"mid"
12422,"803.56",3,"mid"
18248,"804.02",2,"mid"
16367,"804.49",2,"mid"
12434,"806.14",2,"mid"
13707,"806.41",2,"mid"
15952,"806.57",4,"mid"
12421,"807.04",4,"mid"
15533,"807.57",3,"mid"
17114,"808.62",8,"mid"
16891,"809.70",5,"mid"
13637,"810.50",3,"mid"
16624,"810.57",2,"mid"
16276,"810.60",1,"mid"
17980,"811.45",3,"mid"
15644,"813.00",4,"mid"
14421,"813.11",2,"mid"
16621,"813.48",4,"mid"
16600,"813.52",6,"mid"
18064,"814.00",2,"mid"
13811,"814.50",3,"mid"
16460,"814.72",3,"mid"
13280,"814.86",3,"mid"
14499,"815.32",3,"mid"
15399,"815.77",3,"mid"
15649,"816.00",2,"mid"
16943,"816.73",3,"mid"
16092,"817.86",3,"mid"
17764,"818.82",2,"mid"
13220,"819.29",4,"mid"
13893,"821.10",1,"mid"
12778,"822.23",6,"mid"
16164,"822.48",3,"mid"
16284,"823.97",2,"mid"
16869,"825.42",4,"mid"
12427,"825.80",3,"mid"
15525,"825.92",3,"mid"
17921,"826.52",4,"mid"
16494,"826.53",1,"mid"
12781,"826.74",2,"mid"
12461,"826.88",2,"mid"
13681,"827.83",4,"mid"
14644,"830.76",2,"mid"
15862,"832.88",4,"mid"
16644,"833.78",2,"mid"
17075,"834.12",4,"mid"
13835,"834.57",4,"mid"
17759,"834.99",3,"mid"
17169,"835.78",2,"mid"
16747,"836.06",2,"mid"
12728,"836.33",4,"mid"
15832,"836.79",1,"mid"
16554,"837.10",3,"mid"
17115,"837.50",3,"mid"
13940,"839.14",4,"mid"
17076,"841.08",3,"mid"
14862,"841.20",2,"mid"
16560,"841.41",2,"mid"
16108,"842.50",1,"mid"
13929,"842.65",2,"mid"
17929,"843.00",4,"mid"
15164,"843.05",3,"mid"
17624,"843.48",2,"mid"
14803,"845.55",3,"mid"
15965,"845.64",4,"mid"
16222,"846.72",1,"mid"
16924,"846.75",3,"mid"
13221,"847.41",2,"mid"
14657,"848.22",4,"mid"
12713,"848.55",1,"mid"
16020,"851.01",3,"mid"
16070,"852.15",2,"mid"
12379,"852.24",2,"mid"
14193,"853.39",2,"mid"
16877,"853.72",6,"mid"
17560,"854.95",5,"mid"
12878,"854.99",2,"mid"
16037,"855.02",3,"mid"
12693,"855.91",4,"mid"
13991,"855.97",6,"mid"
16163,"856.60",2,"mid"
14553,"859.27",5,"mid"
17064,"859.35",3,"mid"
14577,"859.71",4,"mid"
13339,"860.12",1,"mid"
12794,"860.41",2,"mid"
16266,"861.89",7,"mid"
12680,"862.81",4,"mid"
16221,"864.86",3,"mid"
13846,"865.06",3,"mid"
16567,"865.60",2,"mid"
14332,"866.31",3,"mid"
16121,"867.11",2,"mid"
16235,"867.31",5,"mid"
14715,"867.38",4,"mid"
14912,"867.85",2,"mid"
17649,"868.49",1,"mid"
13203,"869.46",4,"mid"
12694,"869.67",2,"mid"
13979,"869.87",1,"mid"
13200,"870.09",4,"mid"
15208,"870.12",5,"mid"
12847,"871.54",1,"mid"
13294,"873.74",2,"mid"
16513,"874.59",4,"mid"
13566,"874.71",2,"mid"
15100,"876.00",3,"mid"
14770,"876.42",2,"mid"
15653,"877.44",2,"mid"
15076,"880.85",1,"mid"
13037,"881.07",3,"mid"
18236,"882.24",6,"mid"
14597,"883.15",2,"mid"
15799,"884.14",3,"mid"
17109,"885.04",6,"mid"
17704,"885.19",2,"mid"
15822,"885.47",2,"mid"
16900,"887.11",3,"mid"
16347,"887.65",2,"mid"
17829,"889.24",1,"mid"
14623,"889.25",5,"mid"
14344,"889.93",8,"mid"
17007,"889.93",6,"mid"
17027,"890.29",6,"mid"
14240,"890.34",2,"mid"
15255,"890.85",1,"mid"
13515,"891.12",4,"mid"
12772,"892.47",1,"mid"
15066,"893.59",1,"mid"
15211,"894.41",2,"mid"
15865,"895.13",3,"mid"
15079,"895.61",4,"mid"
16361,"896.66",4,"mid"
17537,"897.62",2,"mid"
13662,"897.76",3,"mid"
17886,"899.61",3,"mid"
14625,"899.63",2,"mid"
17848,"901.20",9,"mid"
16716,"901.20",2,"mid"
17566,"901.21",2,"mid"
15807,"903.90",3,"mid"
15022,"905.04",4,"mid"
15480,"905.50",1,"mid"
14449,"907.10",4,"mid"
13038,"908.46",3,"mid"
15511,"909.23",5,"mid"
13689,"910.00",1,"mid"
18096,"911.15",3,"mid"
14289,"911.26",6,"mid"
13192,"911.94",2,"mid"
13782,"912.00",6,"mid"
14359,"912.18",3,"mid"
15364,"913.19",2,"mid"
12940,"913.54",2,"mid"
15587,"913.68",4,"mid"
16809,"914.69",5,"mid"
16216,"914.93",1,"mid"
14141,"915.13",4,"mid"
17236,"916.13",6,"mid"
14712,"917.07",3,"mid"
14015,"917.34",1,"mid"
13549,"918.20",7,"mid"
15253,"918.20",5,"mid"
13075,"919.61",1,"mid"
12652,"919.98",1,"mid"
17018,"920.10",2,"mid"
13984,"920.51",5,"mid"
17323,"921.07",7,"mid"
13035,"921.88",2,"mid"
13934,"922.10",1,"mid"
16551,"922.12",3,"mid"
13122,"922.39",2,"mid"
15654,"922.53",2,"mid"
13805,"924.60",2,"mid"
15312,"924.85",4,"mid"
17048,"925.35",3,"mid"
14231,"925.71",3,"mid"
14475,"925.85",3,"mid"
17552,"930.41",4,"mid"
18133,"931.50",1,"mid"
14532,"932.85",4,"mid"
13655,"932.97",2,"mid"
16657,"933.62",4,"mid"
12924,"933.70",4,"mid"
14081,"934.52",2,"mid"
16027,"934.62",6,"mid"
14140,"935.05",2,"mid"
16584,"936.08",2,"mid"
17227,"939.32",6,"mid"
17527,"939.37",4,"mid"
15289,"939.78",3,"mid"
15576,"940.67",1,"mid"
14075,"942.26",3,"mid"
12820,"942.34",4,"mid"
13261,"944.10",2,"mid"
17289,"944.41",3,"mid"
15707,"945.58",4,"mid"
12458,"947.40",2,"mid"
15787,"948.05",3,"mid"
13748,"948.25",5,"mid"
17044,"948.48",1,"mid"
12822,"948.88",2,"mid"
13636,"949.12",5,"mid"
16511,"950.26",3,"mid"
15421,"950.36",4,"mid"
16934,"950.93",2,"mid"
15835,"954.09",4,"mid"
17097,"954.42",8,"mid"
17244,"954.90",1,"mid"
15948,"955.24",2,"mid"
12697,"957.59",3,"mid"
13823,"957.66",2,"mid"
18192,"957.97",1,"mid"
14629,"959.01",2,"mid"
15156,"961.49",3,"mid"
14006,"962.19",3,"mid"
13138,"962.39",6,"mid"
12550,"964.83",1,"mid"
15793,"965.61",3,"mid"
15907,"967.45",3,"mid"
14256,"969.06",2,"mid"
17618,"971.58",3,"mid"
17100,"971.74",2,"mid"
13155,"971.76",4,"mid"
16419,"972.23",6,"mid"
18194,"973.84",1,"mid"
15747,"974.04",3,"mid"
12994,"974.42",3,"mid"
15449,"974.52",3,"mid"
14522,"974.54",4,"mid"
13026,"975.36",5,"mid"
15860,"977.21",8,"mid"
14920,"977.77",2,"mid"
15132,"977.93",5,"mid"
13350,"979.12",2,"mid"
15506,"979.26",3,"mid"
13509,"979.72",7,"mid"
18170,"980.31",3,"mid"
12541,"981.18",3,"mid"
16085,"981.51",5,"mid"
16907,"981.65",5,"mid"
16188,"981.86",4,"mid"
15071,"982.07",2,"mid"
14138,"982.38",2,"mid"
15133,"982.42",3,"mid"
12510,"982.57",2,"mid"
17144,"984.57",2,"mid"
13117,"984.91",8,"mid"
16376,"987.01",2,"mid"
18237,"987.10",5,"mid"
15062,"987.86",4,"mid"
17324,"990.23",4,"mid"
16232,"990.88",4,"mid"
14223,"991.13",3,"mid"
13363,"992.50",2,"mid"
16009,"992.71",4,"mid"
17594,"993.18",2,"mid"
15110,"996.10",4,"mid"
14540,"996.26",3,"mid"
12722,"997.63",4,"mid"
18143,"1000.16",2,"mid"
15508,"1000.27",6,"mid"
12545,"1000.39",2,"mid"
12446,"1002.31",1,"mid"
13410,"1003.06",5,"mid"
14214,"1004.38",5,"mid"
17126,"1004.75",5,"mid"
13429,"1006.80",4,"mid"
14631,"1006.98",3,"mid"
17646,"1008.39",3,"mid"
17951,"1008.54",3,"mid"
16174,"1009.55",3,"mid"
16572,"1009.60",3,"mid"
13032,"1010.18",2,"mid"
16229,"1010.60",2,"mid"
14775,"1011.90",3,"mid"
14195,"1012.00",2,"mid"
17197,"1013.01",1,"mid"
12739,"1013.04",2,"mid"
12642,"1013.26",3,"mid"
13867,"1015.29",3,"mid"
13728,"1016.14",6,"mid"
12514,"1017.68",1,"mid"
14083,"1018.43",9,"mid"
12828,"1018.71",6,"mid"
18142,"1019.52",2,"mid"
13376,"1019.76",3,"mid"
12572,"1020.42",2,"mid"
13165,"1021.48",2,"mid"
14346,"1021.58",2,"mid"
17096,"1022.13",4,"mid"
15658,"1024.10",5,"mid"
14904,"1025.44",2,"mid"
16160,"1025.44",2,"mid"
13956,"1026.42",5,"mid"
15104,"1027.44",2,"mid"
16682,"1028.00",5,"mid"
15333,"1028.56",1,"mid"
17033,"1030.14",3,"mid"
13253,"1030.40",2,"mid"
12717,"1030.98",2,"mid"
13235,"1031.07",1,"mid"
17405,"1031.41",3,"mid"
12724,"1031.41",4,"mid"
12599,"1032.58",7,"mid"
17724,"1033.00",3,"mid"
13639,"1033.34",1,"mid"
16260,"1035.45",1,"mid"
12691,"1035.80",6,"mid"
16175,"1037.59",4,"mid"
16320,"1038.46",2,"mid"
14446,"1039.58",4,"mid"
15434,"1041.48",5,"mid"
18221,"1041.61",5,"mid"
13719,"1041.68",5,"mid"
14584,"1042.26",4,"mid"
12497,"1043.10",1,"mid"
15073,"1043.41",3,"mid"
14389,"1043.46",2,"mid"
15192,"1044.32",3,"mid"
17042,"1044.38",5,"mid"
14293,"1046.56",4,"mid"
16520,"1046.57",3,"mid"
15777,"1047.11",4,"mid"
15839,"1048.49",3,"mid"
15464,"1048.85",1,"mid"
14078,"1049.37",6,"mid"
15329,"1049.70",3,"mid"
14224,"1050.12",4,"mid"
12849,"1050.89",2,"mid"
16416,"1051.40",3,"mid"
14583,"1052.55",5,"mid"
12716,"1053.49",2,"mid"
16728,"1054.67",4,"mid"
15977,"1054.73",2,"mid"
14514,"1055.35",3,"mid"
15407,"1056.44",4,"mid"
14419,"1058.06",6,"mid"
13455,"1058.34",2,"mid"
14465,"1058.62",3,"mid"
18130,"1059.39",3,"mid"
17727,"1060.25",1,"mid"
15706,"1060.56",4,"mid"
15996,"1060.68",6,"mid"
16214,"1062.75",3,"mid"
14411,"1063.00",1,"mid"
12815,"1063.46",2,"mid"
12936,"1063.90",4,"mid"
15801,"1063.95",3,"mid"
12951,"1064.07",6,"mid"
17287,"1064.11",7,"mid"
14488,"1064.28",1,"mid"
17277,"1065.35",2,"mid"
15027,"1066.15",4,"mid"
16918,"1068.82",6,"mid"
17214,"1069.12",6,"mid"
14212,"1070.48",1,"mid"
13761,"1070.65",2,"mid"
17522,"1070.71",5,"mid"
13635,"1071.03",1,"mid"
15238,"1071.99",3,"mid"
15712,"1072.36",5,"mid"
13131,"1073.30",3,"mid"
16563,"1077.74",1,"mid"
16094,"1078.23",4,"mid"
14352,"1078.96",4,"mid"
16980,"1078.96",2,"mid"
13715,"1079.34",5,"mid"
12354,"1079.40",1,"mid"
15197,"1079.61",3,"mid"
13726,"1079.66",2,"mid"
16200,"1080.62",2,"mid"
14561,"1080.76",3,"mid"
17041,"1081.57",3,"mid"
13467,"1083.71",2,"mid"
15763,"1086.92",2,"mid"
12534,"1089.18",1,"mid"
13853,"1090.14",1,"mid"
18189,"1090.24",2,"mid"
13521,"1093.65",3,"mid"
15608,"1093.68",4,"mid"
15745,"1094.59",4,"mid"
13652,"1095.08",3,"mid"
16533,"1095.56",3,"mid"
16225,"1096.32",5,"mid"
17966,"1098.43",5,"mid"
13104,"1098.48",6,"mid"
15978,"1098.78",1,"mid"
14744,"1099.98",7,"mid"
17047,"1100.90",3,"mid"
14948,"1101.97",6,"mid"
14410,"1105.07",9,"mid"
12857,"1106.40",2,"mid"
16833,"1106.53",4,"mid"
15933,"1107.46",3,"mid"
12399,"1108.65",4,"mid"
15069,"1109.53",1,"mid"
14817,"1110.34",2,"mid"
14161,"1110.52",3,"mid"
16049,"1111.79",3,"mid"
17609,"1112.22",5,"mid"
12679,"1113.02",4,"mid"
16350,"1116.47",4,"mid"
14971,"1116.57",3,"mid"
13591,"1117.13",3,"mid"
17788,"1117.90",2,"mid"
15716,"1118.81",4,"mid"
12842,"1118.99",2,"mid"
13064,"1119.49",4,"mid"
14276,"1119.74",3,"mid"
17894,"1119.81",8,"mid"
15730,"1120.88",3,"mid"
16086,"1121.39",5,"mid"
16807,"1121.59",3,"mid"
17562,"1122.38",7,"mid"
13486,"1122.41",3,"mid"
15436,"1122.53",3,"mid"
14129,"1123.86",5,"mid"
17470,"1125.07",5,"mid"
14708,"1126.37",3,"mid"
12609,"1126.85",3,"mid"
14824,"1127.71",4,"mid"
13447,"1129.14",3,"mid"
15500,"1131.56",4,"mid"
13610,"1131.88",7,"mid"
13310,"1132.03",3,"mid"
13772,"1132.13",3,"mid"
13282,"1132.14",3,"mid"
17585,"1133.07",4,"mid"
16989,"1133.25",6,"mid"
15489,"1134.28",3,"mid"
17242,"1135.04",2,"mid"
17302,"1135.63",5,"mid"
17500,"1138.00",3,"mid"
17135,"1139.73",7,"mid"
16172,"1140.21",5,"mid"
13819,"1140.35",3,"mid"
13330,"1140.93",3,"mid"
16270,"1141.24",1,"mid"
15985,"1142.42",2,"mid"
18125,"1142.99",4,"mid"
17770,"1143.27",5,"mid"
12769,"1143.60",1,"mid"
16766,"1145.60",2,"mid"
17505,"1145.84",2,"mid"
12710,"1149.02",3,"mid"
16062,"1153.62",4,"mid"
16637,"1154.47",4,"mid"
13744,"1156.36",2,"mid"
14723,"1158.30",6,"mid"
16184,"1158.79",6,"mid"
13499,"1159.11",5,"mid"
17348,"1159.52",5,"mid"
15088,"1160.07",2,"mid"
12546,"1161.50",2,"mid"
16714,"1161.53",3,"mid"
14447,"1163.23",5,"mid"
14261,"1163.45",2,"mid"
14737,"1164.55",3,"mid"
13500,"1166.77",3,"mid"
12358,"1168.06",2,"mid"
18168,"1169.94",6,"mid"
13611,"1171.80",3,"mid"
14857,"1173.12",2,"mid"
